timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
1799.00;36.21;1928.69;0.21;0.66;0.01;248.62;HBEFA3/PC_G_EU4;0.00;615.19;veh1931;:9930371018_0_0;60.05;8.48;!veh1931!var#1;7.96;veh_passenger;0.00;6577.57;1723.52
1799.00;7.42;1904.08;0.07;0.58;0.01;117.64;HBEFA3/PC_G_EU4;0.00;607.34;veh1932;288406367#1_1;62.16;34.82;!veh1932!var#1;10.84;veh_passenger;0.00;4589.30;1933.58
1799.00;75.60;3070.46;0.41;1.24;0.05;121.58;HBEFA3/PC_G_EU4;0.00;979.36;veh1933;-4615001#0_0;61.50;57.23;!veh1933!var#1;6.59;veh_passenger;0.00;4827.56;3012.35
1799.00;164.78;2624.72;0.81;1.20;0.07;332.63;HBEFA3/PC_G_EU4;0.00;837.22;veh1935;312533962#2_1;55.94;74.74;!veh1935!var#1;0.00;veh_passenger;20.00;4454.37;1716.44
1799.00;132.82;3312.56;0.68;1.45;0.07;85.20;HBEFA3/PC_G_EU4;0.00;1056.59;veh1936;:1263283312_0_0;63.02;3.23;!veh1936!var#1;2.79;veh_passenger;0.00;2825.36;800.41
1799.00;164.70;2624.22;0.81;1.20;0.07;140.07;HBEFA3/PC_G_EU4;0.00;837.06;veh1937;606078071#0_1;55.90;17.73;!veh1937!var#1;0.00;veh_passenger;3.00;3739.42;1678.51
1799.00;28.63;1988.05;0.17;0.67;0.01;174.03;HBEFA3/PC_G_EU4;0.00;634.12;veh1940;15977422#1_0;60.75;10.26;!veh1940!var#1;8.79;veh_passenger;0.00;2747.28;1837.57
1799.00;164.70;2624.24;0.81;1.20;0.07;35.18;HBEFA3/PC_G_EU4;0.00;837.07;veh1941;24540242#2_0;55.92;19.68;!veh1941!var#1;0.00;veh_passenger;4.00;4357.78;1931.41
1799.00;164.78;2624.72;0.81;1.20;0.07;153.68;HBEFA3/PC_G_EU4;0.00;837.22;veh1942;-46138135#0_1;55.94;146.00;!veh1942!var#1;0.00;veh_passenger;47.00;3375.84;2967.42
1799.00;164.75;2624.52;0.81;1.20;0.07;346.94;HBEFA3/PC_G_EU4;0.00;837.16;veh1943;312533961#0_1;55.93;32.31;!veh1943!var#1;0.00;veh_passenger;3.00;4512.22;1560.09
1799.00;164.78;2624.72;0.81;1.20;0.07;261.55;HBEFA3/PC_G_EU4;0.00;837.22;veh1945;1133993556#0_2;55.94;34.76;!veh1945!var#1;0.00;veh_passenger;16.00;4985.84;2700.75
1799.00;164.78;2624.72;0.81;1.20;0.07;313.39;HBEFA3/PC_G_EU4;0.00;837.22;veh1946;511653653#1_0;55.94;5.59;!veh1946!var#1;0.00;veh_passenger;11.00;5444.85;2270.38
1799.00;46.41;2184.17;0.26;0.79;0.02;52.31;HBEFA3/PC_G_EU4;0.00;696.68;veh1947;1133457766_0;60.16;57.80;!veh1947!var#1;7.52;veh_passenger;0.00;4010.09;1649.70
1799.00;164.78;2624.72;0.81;1.20;0.07;338.98;HBEFA3/PC_G_EU4;0.00;837.22;veh1948;1133993738#0_3;55.94;38.50;!veh1948!var#1;0.00;veh_passenger;130.00;6555.78;2453.82
1799.00;97.82;6946.78;0.61;2.91;0.13;245.61;HBEFA3/PC_G_EU4;0.00;2215.68;veh1949;345816100_1;68.21;19.74;!veh1949!var#1;12.54;veh_passenger;0.00;6324.33;2382.46
1799.00;160.35;2587.78;0.79;1.18;0.06;281.07;HBEFA3/PC_G_EU4;0.00;825.44;veh1950;4616567#6_0;55.19;6.81;!veh1950!var#1;0.21;veh_passenger;0.00;6018.89;1317.16
1799.00;164.78;2624.72;0.81;1.20;0.07;347.14;HBEFA3/PC_G_EU4;0.00;837.22;veh1952;312533961#0_1;55.94;47.31;!veh1952!var#1;0.00;veh_passenger;11.00;4508.87;1574.71
1799.00;164.78;2624.72;0.81;1.20;0.07;14.50;HBEFA3/PC_G_EU4;0.00;837.22;veh1953;:10073921795_4_0;55.94;5.75;!veh1953!var#1;0.00;veh_passenger;135.00;5972.53;1098.88
1799.00;164.78;2624.72;0.81;1.20;0.07;247.58;HBEFA3/PC_G_EU4;0.00;837.22;veh1954;-153692996#0_0;55.94;77.79;!veh1954!var#1;0.00;veh_passenger;54.00;2189.89;3051.24
1799.00;164.60;2623.54;0.81;1.20;0.07;315.46;HBEFA3/PC_G_EU4;0.00;836.85;veh1955;-1055301407_0;55.88;40.31;!veh1955!var#1;0.01;veh_passenger;3.00;5342.04;2382.93
1799.00;0.00;0.00;0.00;0.00;0.00;20.83;HBEFA3/PC_G_EU4;0.00;0.00;veh1956;973573911_0;57.90;18.54;!veh1956!var#1;10.56;veh_passenger;0.00;5181.43;1527.56
1799.00;0.00;0.00;0.00;0.00;0.00;224.64;HBEFA3/PC_G_EU4;0.00;0.00;veh1957;-206718346#2_0;58.09;23.76;!veh1957!var#1;6.98;veh_passenger;0.00;3749.51;660.17
1799.00;164.78;2624.72;0.81;1.20;0.07;141.77;HBEFA3/PC_G_EU4;0.00;837.22;veh1958;82654059#1_2;55.94;10.87;!veh1958!var#1;0.00;veh_passenger;15.00;3820.41;1582.38
1799.00;154.23;2394.52;0.76;1.09;0.06;280.85;HBEFA3/PC_G_EU4;0.00;763.80;veh1959;316869458_1;46.49;140.79;!veh1959!var#1;0.33;veh_passenger;0.00;6065.01;1463.60
1799.00;79.16;2939.90;0.43;1.19;0.05;307.61;HBEFA3/PC_G_EU4;0.00;937.72;veh1960;-1133993575#0_0;61.03;127.95;!veh1960!var#1;6.09;veh_passenger;0.00;5350.16;3220.46
1799.00;66.39;2423.62;0.36;0.94;0.03;86.19;HBEFA3/PC_G_EU4;0.00;773.05;veh1961;707100745#1_0;59.85;37.44;!veh1961!var#1;6.26;veh_passenger;0.00;2247.72;748.28
1799.00;0.00;1557.86;0.00;0.35;0.00;84.79;HBEFA3/PC_G_EU4;0.00;496.90;veh1962;:2055808886_1_0;63.63;0.42;!veh1962!var#1;13.24;veh_passenger;0.00;2172.22;1472.59
1799.00;0.00;0.00;0.00;0.00;0.00;65.28;HBEFA3/PC_G_EU4;0.00;0.00;veh1964;318015897#0_1;45.75;24.30;!veh1964!var#1;0.73;veh_passenger;0.00;1660.80;2800.89
1799.00;164.78;2624.72;0.81;1.20;0.07;155.83;HBEFA3/PC_G_EU4;0.00;837.22;veh1965;46138134#2_0;55.94;87.33;!veh1965!var#1;0.00;veh_passenger;16.00;3481.37;2739.80
1799.00;0.00;0.00;0.00;0.00;0.00;162.95;HBEFA3/PC_G_EU4;0.00;0.00;veh1966;:5700339360_1_0;50.01;2.85;!veh1966!var#1;4.75;veh_passenger;0.00;2863.66;2564.74
1799.00;164.78;2624.72;0.81;1.20;0.07;170.11;HBEFA3/PC_G_EU4;0.00;837.22;veh1967;371927739#4_0;55.94;48.45;!veh1967!var#1;0.00;veh_passenger;60.00;3547.71;2535.33
1799.00;164.78;2624.72;0.81;1.20;0.07;153.68;HBEFA3/PC_G_EU4;0.00;837.22;veh1970;-46138135#0_1;55.94;124.00;!veh1970!var#1;0.00;veh_passenger;45.00;3366.08;2987.14
1799.00;22.31;3272.05;0.18;1.18;0.04;356.23;HBEFA3/PC_G_EU4;0.00;1043.64;veh1971;:cluster_4603453597_51965353_3_0;64.45;5.55;!veh1971!var#1;12.52;veh_passenger;0.00;2466.32;2346.21
1799.00;164.77;2624.66;0.81;1.20;0.07;25.66;HBEFA3/PC_G_EU4;0.00;837.20;veh1972;55741054_0;55.93;110.81;!veh1972!var#1;0.00;veh_passenger;2.00;3836.34;2316.90
1799.00;0.00;0.00;0.00;0.00;0.00;36.39;HBEFA3/PC_G_EU4;0.00;0.00;veh1973;23851917#1_0;58.62;83.14;!veh1973!var#1;6.88;veh_passenger;0.00;3742.47;1242.50
1799.00;0.00;0.00;0.00;0.00;0.00;354.04;HBEFA3/PC_G_EU4;0.00;0.00;veh1974;-15977422#1_0;56.86;83.02;!veh1974!var#1;7.27;veh_passenger;0.00;2749.90;1843.37
1799.00;67.74;5704.62;0.44;2.31;0.10;76.46;HBEFA3/PC_G_EU4;0.00;1819.50;veh1975;:cluster_10023486735_345790016_2_0;66.99;6.85;!veh1975!var#1;13.19;veh_passenger;0.00;2251.92;2234.65
1799.00;164.78;2624.72;0.81;1.20;0.07;303.23;HBEFA3/PC_G_EU4;0.00;837.22;veh1976;-1055106802#0_0;55.94;15.02;!veh1976!var#1;0.00;veh_passenger;111.00;5308.40;1698.23
1799.00;150.94;3960.87;0.78;1.77;0.09;292.89;HBEFA3/PC_G_EU4;0.00;1263.37;veh1978;:cluster_26960762_3352479268_6404935361_8269617290_5_0;67.83;1.48;!veh1978!var#1;2.49;veh_passenger;0.00;4405.74;807.02
1799.00;164.78;2624.72;0.81;1.20;0.07;154.92;HBEFA3/PC_G_EU4;0.00;837.22;veh1979;1103300945#1_0;55.94;17.51;!veh1979!var#1;0.00;veh_passenger;15.00;3497.58;2705.64
1799.00;164.78;2624.72;0.81;1.20;0.07;357.49;HBEFA3/PC_G_EU4;0.00;837.22;veh1980;42103020#2_2;55.94;13.94;!veh1980!var#1;0.00;veh_passenger;21.00;2465.15;2284.58
1799.00;26.24;2848.96;0.18;1.02;0.03;70.34;HBEFA3/PC_G_EU4;0.00;908.70;veh1981;1095165548#1_0;63.16;110.00;!veh1981!var#1;10.91;veh_passenger;0.00;3367.46;3280.85
1799.00;0.00;1483.00;0.00;0.32;0.00;245.34;HBEFA3/PC_G_EU4;0.00;473.03;veh1982;346406096#0_0;63.39;9.23;!veh1982!var#1;12.97;veh_passenger;0.00;5916.78;2202.99
1799.00;162.28;2605.29;0.80;1.19;0.06;4.84;HBEFA3/PC_G_EU4;0.00;831.02;veh1984;333526814#0_0;55.40;15.62;!veh1984!var#1;0.12;veh_passenger;0.00;5328.03;2106.68
1799.00;0.00;1705.84;0.00;0.40;0.00;17.49;HBEFA3/PC_G_EU4;0.00;544.10;veh1985;285844578#1_0;64.41;133.93;!veh1985!var#1;14.22;veh_passenger;0.00;5293.13;1874.38
1799.00;0.00;0.00;0.00;0.00;0.00;281.18;HBEFA3/PC_G_EU4;0.00;0.00;veh1986;1163706502#2_2;61.74;51.85;!veh1986!var#1;12.69;veh_passenger;0.00;5704.06;1528.05
1799.00;62.35;2931.28;0.35;1.15;0.04;70.45;HBEFA3/PC_G_EU4;0.00;934.97;veh1987;23755739#1_0;61.52;33.83;!veh1987!var#1;7.47;veh_passenger;0.00;2108.34;1205.32
1799.00;164.78;2624.72;0.81;1.20;0.07;64.55;HBEFA3/PC_G_EU4;0.00;837.22;veh1988;39350083_0;55.94;83.30;!veh1988!var#1;0.00;veh_passenger;18.00;1297.33;2615.26
1799.00;164.78;2624.72;0.81;1.20;0.07;8.93;HBEFA3/PC_G_EU4;0.00;837.22;veh1989;:662697910_2_0;55.94;5.23;!veh1989!var#1;0.00;veh_passenger;6.00;5529.66;1601.21
1799.00;164.78;2624.72;0.81;1.20;0.07;335.05;HBEFA3/PC_G_EU4;0.00;837.22;veh1990;312533962#2_1;55.94;59.74;!veh1990!var#1;0.00;veh_passenger;15.00;4461.16;1703.06
1799.00;164.49;2622.15;0.81;1.20;0.07;324.87;HBEFA3/PC_G_EU4;0.00;836.40;veh1991;:29270503_3_0;54.88;19.09;!veh1991!var#1;0.01;veh_passenger;1.00;5250.55;1645.59
1799.00;163.12;2614.40;0.80;1.20;0.07;190.39;HBEFA3/PC_G_EU4;0.00;833.93;veh1992;1133761589#1_1;56.02;50.29;!veh1992!var#1;0.08;veh_passenger;2.00;4154.21;3161.42
1799.00;125.79;6784.16;0.73;2.93;0.14;355.19;HBEFA3/PC_G_EU4;0.00;2163.83;veh1993;1151064402#0_0;68.65;1.34;!veh1993!var#1;8.94;veh_passenger;0.00;2492.61;1938.29
1799.00;33.04;1998.37;0.19;0.68;0.01;47.27;HBEFA3/PC_G_EU4;0.00;637.41;veh1994;-1151064407#0_0;60.47;75.85;!veh1994!var#1;8.39;veh_passenger;0.00;2428.78;1999.34
1799.00;74.51;2556.18;0.40;1.01;0.04;69.53;HBEFA3/PC_G_EU4;0.00;815.33;veh1995;73310501#4_0;59.94;6.21;!veh1995!var#1;5.83;veh_passenger;0.00;3073.07;2857.02
1799.00;51.13;1793.85;0.27;0.64;0.01;69.55;HBEFA3/PC_G_EU4;0.00;572.19;veh1996;:10989032767_7_1;58.57;2.95;!veh1996!var#1;6.44;veh_passenger;0.00;3060.10;2855.60
1799.00;164.78;2624.72;0.81;1.20;0.07;27.48;HBEFA3/PC_G_EU4;0.00;837.22;veh1997;1150954111#1_0;55.94;15.84;!veh1997!var#1;0.00;veh_passenger;14.00;3841.60;2579.43
1799.00;164.78;2624.72;0.81;1.20;0.07;335.05;HBEFA3/PC_G_EU4;0.00;837.22;veh1998;312533962#2_1;55.94;52.24;!veh1998!var#1;0.00;veh_passenger;14.00;4464.32;1696.26
1799.00;0.00;0.00;0.00;0.00;0.00;306.81;HBEFA3/PC_G_EU4;0.00;0.00;veh1999;-26299675#1_0;56.30;8.76;!veh1999!var#1;6.47;veh_passenger;0.00;5645.06;3125.37
1799.00;164.78;2624.72;0.81;1.20;0.07;34.22;HBEFA3/PC_G_EU4;0.00;837.22;veh2001;188044903#0_0;55.94;23.49;!veh2001!var#1;0.00;veh_passenger;15.00;4395.05;1979.53
1799.00;73.75;3796.74;0.42;1.54;0.06;139.96;HBEFA3/PC_G_EU4;0.00;1211.00;veh2003;1055106801_0;63.33;9.42;!veh2003!var#1;8.04;veh_passenger;0.00;5290.01;1706.46
1799.00;0.00;2317.91;0.02;0.69;0.01;162.90;HBEFA3/PC_G_EU4;0.00;739.32;veh2004;440078647#0_1;64.66;2.30;!veh2004!var#1;14.05;veh_passenger;0.00;6694.29;2043.98
1799.00;164.78;2624.72;0.81;1.20;0.07;343.34;HBEFA3/PC_G_EU4;0.00;837.22;veh2005;-85255869#2_0;55.94;29.73;!veh2005!var#1;0.00;veh_passenger;21.00;2069.47;1179.90
1799.00;164.78;2624.72;0.81;1.20;0.07;340.23;HBEFA3/PC_G_EU4;0.00;837.22;veh2006;-153692978#2_0;55.94;13.04;!veh2006!var#1;0.00;veh_passenger;10.00;2807.33;2746.66
1799.00;164.78;2624.72;0.81;1.20;0.07;154.92;HBEFA3/PC_G_EU4;0.00;837.22;veh2007;1103300945#1_0;55.94;10.01;!veh2007!var#1;0.00;veh_passenger;13.00;3494.40;2712.44
1799.00;117.63;7495.13;0.71;3.20;0.15;216.75;HBEFA3/PC_G_EU4;0.00;2390.58;veh2008;1133993555#3_0;68.97;2.81;!veh2008!var#1;11.43;veh_passenger;0.00;5113.42;2993.08
1799.00;157.59;9722.62;0.95;4.23;0.21;103.07;HBEFA3/PC_G_EU4;0.00;3101.03;veh2009;23812656_0;71.69;13.27;!veh2009!var#1;12.18;veh_passenger;0.00;3889.56;1409.87
1799.00;164.78;2624.72;0.81;1.20;0.07;0.50;HBEFA3/PC_G_EU4;0.00;837.22;veh2010;4412687_0;55.94;60.81;!veh2010!var#1;0.00;veh_passenger;23.00;1136.66;2519.53
1799.00;0.00;0.00;0.00;0.00;0.00;280.54;HBEFA3/PC_G_EU4;0.00;0.00;veh2011;:10574793499_0_0;46.27;3.79;!veh2011!var#1;1.20;veh_passenger;0.00;6027.16;1315.55
1799.00;164.78;2624.72;0.81;1.20;0.07;323.69;HBEFA3/PC_G_EU4;0.00;837.22;veh2013;284757122#0_2;55.94;9.54;!veh2013!var#1;0.00;veh_passenger;7.00;5242.27;1651.44
1799.00;40.86;1727.28;0.22;0.59;0.01;72.64;HBEFA3/PC_G_EU4;0.00;550.95;veh2014;:cluster_26871581_9805667026_4_0;59.08;11.80;!veh2014!var#1;7.19;veh_passenger;0.00;2728.87;2738.01
1799.00;135.95;6059.58;0.76;2.64;0.13;37.54;HBEFA3/PC_G_EU4;0.00;1932.73;veh2015;23851917#1_0;68.67;5.26;!veh2015!var#1;6.69;veh_passenger;0.00;3695.17;1180.57
1799.00;164.78;2624.72;0.81;1.20;0.07;189.75;HBEFA3/PC_G_EU4;0.00;837.22;veh2016;36892597#1_0;55.94;19.62;!veh2016!var#1;0.00;veh_passenger;61.00;3551.18;2467.73
1799.00;164.78;2624.72;0.81;1.20;0.07;247.52;HBEFA3/PC_G_EU4;0.00;837.22;veh2017;1133993740_1;55.94;95.80;!veh2017!var#1;0.00;veh_passenger;27.00;6570.39;2502.84
1799.00;0.00;1982.58;0.01;0.56;0.00;118.54;HBEFA3/PC_G_EU4;0.00;632.37;veh2018;296599839#1_1;63.61;12.01;!veh2018!var#1;12.80;veh_passenger;0.00;4795.36;2273.77
1799.00;6.22;2000.32;0.07;0.61;0.01;57.85;HBEFA3/PC_G_EU4;0.00;638.03;veh2019;831694400#0_1;62.51;17.34;!veh2019!var#1;11.22;veh_passenger;0.00;3379.50;1653.27
1799.00;0.00;0.00;0.00;0.00;0.00;280.52;HBEFA3/PC_G_EU4;0.00;0.00;veh2020;4616567#5_0;45.22;21.91;!veh2020!var#1;3.08;veh_passenger;0.00;6036.71;1313.78
1799.00;44.84;2705.94;0.26;1.01;0.03;74.21;HBEFA3/PC_G_EU4;0.00;863.09;veh2021;1079386660_1;61.71;40.63;!veh2021!var#1;8.65;veh_passenger;0.00;1886.85;1282.76
1799.00;147.37;3192.50;0.75;1.43;0.07;248.01;HBEFA3/PC_G_EU4;0.00;1018.31;veh2022;:cluster_1679221148_28150269_29271707_343368040_#10more_2_0;64.15;0.71;!veh2022!var#1;1.72;veh_passenger;0.00;6653.98;2258.08
1799.00;20.29;2090.11;0.14;0.69;0.01;354.63;HBEFA3/PC_G_EU4;0.00;666.67;veh2023;:10889595189_0_0;61.64;7.43;!veh2023!var#1;9.84;veh_passenger;0.00;1967.14;1578.03
1799.00;164.78;2624.72;0.81;1.20;0.07;280.85;HBEFA3/PC_G_EU4;0.00;837.22;veh2024;1083487487_1;55.94;68.93;!veh2024!var#1;0.00;veh_passenger;9.00;6623.52;1357.92
1799.00;0.00;0.00;0.00;0.00;0.00;215.55;HBEFA3/PC_G_EU4;0.00;0.00;veh2025;:10573078653_1_1;61.26;5.08;!veh2025!var#1;10.73;veh_passenger;0.00;5006.47;2844.98
1799.00;38.66;1849.59;0.22;0.63;0.01;74.88;HBEFA3/PC_G_EU4;0.00;589.96;veh2027;-980542375#1_0;59.64;21.07;!veh2027!var#1;7.60;veh_passenger;0.00;3129.40;2631.80
1799.00;164.78;2624.72;0.81;1.20;0.07;129.31;HBEFA3/PC_G_EU4;0.00;837.22;veh2028;:cluster_1769589042_8305578767_8305578768_9962290100_#1more_16_0;55.94;1.65;!veh2028!var#1;0.00;veh_passenger;15.00;2479.75;2059.80
1799.00;164.78;2624.71;0.81;1.20;0.07;347.10;HBEFA3/PC_G_EU4;0.00;837.22;veh2029;312533961#0_1;55.94;39.81;!veh2029!var#1;0.00;veh_passenger;5.00;4510.54;1567.40
1799.00;164.78;2624.72;0.81;1.20;0.07;220.09;HBEFA3/PC_G_EU4;0.00;837.22;veh2030;187091991_0;55.94;87.52;!veh2030!var#1;0.00;veh_passenger;10.00;4673.45;2446.84
1799.00;148.08;2948.41;0.74;1.32;0.07;85.06;HBEFA3/PC_G_EU4;0.00;940.45;veh2031;:cluster_25663498_6172768371_6172768372_6172768373_#1more_10_0;62.47;0.36;!veh2031!var#1;1.37;veh_passenger;0.00;2174.08;739.30
1799.00;161.59;2584.51;0.80;1.18;0.06;114.26;HBEFA3/PC_G_EU4;0.00;824.40;veh2032;328426220#0_1;53.10;46.25;!veh2032!var#1;0.13;veh_passenger;0.00;4688.18;672.05
1799.00;164.26;2621.21;0.81;1.20;0.07;219.99;HBEFA3/PC_G_EU4;0.00;836.10;veh2033;187091991_0;55.79;31.27;!veh2033!var#1;0.03;veh_passenger;2.00;4709.41;2490.33
1799.00;147.90;3672.86;0.76;1.64;0.08;71.71;HBEFA3/PC_G_EU4;0.00;1171.51;veh2034;:cluster_1679221148_28150269_29271707_343368040_#10more_11_0;66.40;1.26;!veh2034!var#1;2.30;veh_passenger;0.00;6603.84;2234.73
1799.00;37.75;2253.36;0.22;0.80;0.02;248.31;HBEFA3/PC_G_EU4;0.00;718.74;veh2035;-1091697640#1_0;60.89;20.74;!veh2035!var#1;8.44;veh_passenger;0.00;6753.91;1794.30
1799.00;164.78;2624.72;0.81;1.20;0.07;73.58;HBEFA3/PC_G_EU4;0.00;837.22;veh2036;320462164#6_1;55.94;65.65;!veh2036!var#1;0.00;veh_passenger;15.00;2007.20;1318.11
1799.00;164.78;2624.72;0.81;1.20;0.07;50.72;HBEFA3/PC_G_EU4;0.00;837.22;veh2037;202156994#0_3;55.94;65.14;!veh2037!var#1;0.00;veh_passenger;14.00;3594.84;1806.94
1799.00;48.94;3786.31;0.31;1.47;0.05;75.11;HBEFA3/PC_G_EU4;0.00;1207.67;veh2038;1079386660_0;64.05;25.69;!veh2038!var#1;10.52;veh_passenger;0.00;1873.24;1275.75
1799.00;57.82;4780.05;0.38;1.91;0.08;210.15;HBEFA3/PC_G_EU4;0.00;1524.61;veh2039;932653429#1_0;65.68;31.19;!veh2039!var#1;11.92;veh_passenger;0.00;5041.34;1297.48
1799.00;164.78;2624.72;0.81;1.20;0.07;355.01;HBEFA3/PC_G_EU4;0.00;837.22;veh2040;194069450#0_0;55.94;58.10;!veh2040!var#1;0.00;veh_passenger;8.00;2529.76;1491.12
1799.00;164.78;2624.72;0.81;1.20;0.07;82.72;HBEFA3/PC_G_EU4;0.00;837.22;veh2041;278014798#0_0;55.94;89.16;!veh2041!var#1;0.00;veh_passenger;10.00;2600.37;3153.26
1799.00;164.47;2622.79;0.81;1.20;0.07;189.96;HBEFA3/PC_G_EU4;0.00;836.61;veh2042;1133761589#1_1;56.01;74.94;!veh2042!var#1;0.02;veh_passenger;6.00;4149.94;3137.17
1799.00;61.89;5339.22;0.41;2.14;0.09;15.85;HBEFA3/PC_G_EU4;0.00;1702.96;veh2043;282627557_0;66.56;32.37;!veh2043!var#1;12.94;veh_passenger;0.00;5246.45;1719.44
1799.00;35.29;3880.41;0.25;1.47;0.05;85.82;HBEFA3/PC_G_EU4;0.00;1237.68;veh2044;:29207825_3_0;64.97;2.35;!veh2044!var#1;12.46;veh_passenger;0.00;3125.32;825.41
1799.00;164.78;2624.72;0.81;1.20;0.07;169.96;HBEFA3/PC_G_EU4;0.00;837.22;veh2045;371927739#3_0;55.94;7.22;!veh2045!var#1;0.00;veh_passenger;50.00;3534.55;2607.50
1799.00;164.78;2624.72;0.81;1.20;0.07;38.82;HBEFA3/PC_G_EU4;0.00;837.22;veh2046;112128418#2_0;55.94;45.21;!veh2046!var#1;0.00;veh_passenger;76.00;4262.10;2426.90
1799.00;164.78;2624.72;0.81;1.20;0.07;18.01;HBEFA3/PC_G_EU4;0.00;837.22;veh2047;1101912259_1;55.94;3.16;!veh2047!var#1;0.00;veh_passenger;112.00;5967.74;1093.34
1799.00;36.67;3163.23;0.24;1.18;0.04;280.69;HBEFA3/PC_G_EU4;0.00;1008.94;veh2048;1083449372#1_0;63.27;84.41;!veh2048!var#1;10.46;veh_passenger;0.00;5941.88;1488.90
1799.00;164.78;2624.72;0.81;1.20;0.07;247.50;HBEFA3/PC_G_EU4;0.00;837.22;veh2051;1133993740_1;55.94;103.30;!veh2051!var#1;0.00;veh_passenger;28.00;6563.53;2500.00
1799.00;0.00;2503.85;0.05;0.79;0.02;84.94;HBEFA3/PC_G_EU4;0.00;798.63;veh2052;:cluster_10884252617_10884252618_25665646_3602294175_#1more_7_1;64.53;12.60;!veh2052!var#1;13.65;veh_passenger;0.00;3028.47;1558.00
1799.00;164.78;2624.72;0.81;1.20;0.07;338.10;HBEFA3/PC_G_EU4;0.00;837.22;veh2054;1133993738#0_3;55.94;4.29;!veh2054!var#1;0.00;veh_passenger;6.00;6569.16;2419.14
1799.00;0.00;0.00;0.00;0.00;0.00;300.81;HBEFA3/PC_G_EU4;0.00;0.00;veh2055;4615597#1_0;63.06;271.36;!veh2055!var#1;12.94;veh_passenger;0.00;4668.18;1228.94
1799.00;25.27;3215.25;0.19;1.17;0.04;100.12;HBEFA3/PC_G_EU4;0.00;1025.53;veh2057;4615777#7_2;64.10;72.94;!veh2057!var#1;11.96;veh_passenger;0.00;6682.61;1334.26
1799.00;146.54;5967.23;0.81;2.63;0.13;104.57;HBEFA3/PC_G_EU4;0.00;1903.28;veh2058;:cluster_10769725443_10769725451_1822518657_29276014_#15more_22_0;69.59;9.11;!veh2058!var#1;5.69;veh_passenger;0.00;6765.46;732.80
1799.00;43.99;2056.33;0.24;0.73;0.02;163.15;HBEFA3/PC_G_EU4;0.00;655.90;veh2059;297373653#20_0;59.92;18.23;!veh2059!var#1;7.50;veh_passenger;0.00;3138.70;2913.35
1799.00;0.00;0.00;0.00;0.00;0.00;355.18;HBEFA3/PC_G_EU4;0.00;0.00;veh2060;:29207417_0_0;57.74;2.20;!veh2060!var#1;6.36;veh_passenger;0.00;2966.23;1417.93
1799.00;164.78;2624.72;0.81;1.20;0.07;143.34;HBEFA3/PC_G_EU4;0.00;837.22;veh2061;-42091232#2_0;55.94;19.30;!veh2061!var#1;0.00;veh_passenger;27.00;2165.99;3037.21
1799.00;0.00;0.00;0.00;0.00;0.00;281.18;HBEFA3/PC_G_EU4;0.00;0.00;veh2062;1163706502#2_0;59.56;27.94;!veh2062!var#1;9.08;veh_passenger;0.00;5728.78;1529.69
1799.00;157.62;2490.42;0.78;1.13;0.06;124.82;HBEFA3/PC_G_EU4;0.00;794.38;veh2063;:6442715891_1_0;49.13;3.62;!veh2063!var#1;0.25;veh_passenger;0.00;3608.34;3294.94
1799.00;164.78;2624.72;0.81;1.20;0.07;4.62;HBEFA3/PC_G_EU4;0.00;837.22;veh2065;:5747234975_0_0;55.94;7.93;!veh2065!var#1;0.00;veh_passenger;12.00;3791.20;1635.65
1799.00;92.00;3701.68;0.50;1.54;0.06;303.66;HBEFA3/PC_G_EU4;0.00;1180.68;veh2066;-1133993575#0_0;62.97;1.07;!veh2066!var#1;6.31;veh_passenger;0.00;5450.67;3143.04
1799.00;40.24;4285.96;0.28;1.65;0.06;206.41;HBEFA3/PC_G_EU4;0.00;1367.03;veh2067;4612875#0_0;65.56;41.65;!veh2067!var#1;12.94;veh_passenger;0.00;4803.28;891.17
1799.00;153.10;2577.57;0.76;1.17;0.06;176.19;HBEFA3/PC_G_EU4;0.00;822.18;veh2068;-1151064411_0;56.99;36.94;!veh2068!var#1;0.61;veh_passenger;0.00;2298.22;1717.02
1799.00;0.00;0.00;0.00;0.00;0.00;35.23;HBEFA3/PC_G_EU4;0.00;0.00;veh2069;60333311#0_1;59.10;35.50;!veh2069!var#1;7.80;veh_passenger;0.00;3898.76;1446.34
1799.00;117.34;4735.82;0.65;2.04;0.09;69.94;HBEFA3/PC_G_EU4;0.00;1510.52;veh2070;:cluster_10186476035_10186476036_10186476037_10749541381_#16more_29_1;65.79;11.19;!veh2070!var#1;5.99;veh_passenger;0.00;1710.66;1026.12
1799.00;138.95;3655.81;0.72;1.61;0.08;280.62;HBEFA3/PC_G_EU4;0.00;1166.07;veh2071;1083487487_2;64.96;53.64;!veh2071!var#1;2.85;veh_passenger;0.00;6637.94;1351.93
1799.00;164.78;2624.72;0.81;1.20;0.07;154.92;HBEFA3/PC_G_EU4;0.00;837.22;veh2072;1103300945#1_0;55.94;25.02;!veh2072!var#1;0.00;veh_passenger;20.00;3500.76;2698.85
